0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,target
0.0,0.0,0.1111111111111111,0.125,0.0,0.0,0.0,0.7857142857142857,0.8181818181818182,0.29032258064516125,0.15555555555555556,1.0,0.0,0.0,1.0,0.0,0.0,0.20754716981132076,0.0,0.0,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.6781456953642384,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.5923076923076923,0.0,0.2093023255813954,0.0,0.12417437252311753,2
0.0,0.7647058823529411,0.1111111111111111,0.875,1.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.07547169811320753,0.0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6206244087038789,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.6461538461538461,0.0,0.0,0.7555555555555555,0.5785997357992074,2
0.0,0.47058823529411764,0.2222222222222222,0.6875,1.0,0.0,0.0,0.7857142857142857,0.787878787878788,0.29032258064516125,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,1.0,0.018867924528301883,0.0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.6244087038789026,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.6346153846153846,0.0,0.5930232558139535,1.0,0.3117569352708058,2
0.6000000000000001,0.6470588235294117,0.2222222222222222,0.75,1.0,0.6875,0.0,0.42857142857142855,0.3939393939393939,0.12903225806451613,0.13333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.3773584905660377,0.0,0.0,0.2692307692307693,0.22222222222222224,0.2692307692307693,0.5820245979186377,0.0,0.0,0.34782608695652173,0.33333333333333337,0.4,0.6623076923076923,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
0.0,0.6470588235294117,0.1111111111111111,1.0,0.0,0.0,0.0,0.75,0.0,0.16129032258064516,0.08888888888888889,0.0,0.0,0.0,1.0,1.0,0.0,0.15094339622641512,0.0,0.0,0.19230769230769232,0.24444444444444446,0.15384615384615385,0.609271523178808,0.0,0.0,0.21739130434782608,0.33333333333333337,0.15000000000000002,0.7269230769230769,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
0.0,0.4117647058823529,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.3939393939393939,0.0967741935483871,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.0,0.19230769230769232,0.15555555555555556,0.11538461538461539,0.5474613686534217,0.0,0.0,0.21739130434782608,0.33333333333333337,0.15000000000000002,0.7769230769230768,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,1
0.0,0.0,0.1111111111111111,0.0625,1.0,0.0,0.0,0.03571428571428571,0.06060606060606061,0.12903225806451613,0.17777777777777778,1.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,1
0.0,0.0,0.1111111111111111,0.8125,1.0,0.0,0.0,0.7857142857142857,0.3939393939393939,0.16129032258064516,0.13333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,0.09433962264150941,0.0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6688741721854304,0.0,0.0,0.2608695652173913,0.33333333333333337,0.1,0.7807692307692307,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,1
0.2,0.6470588235294117,0.1111111111111111,1.0,0.0,0.125,0.0,0.07142857142857142,0.0,0.03225806451612903,0.22222222222222224,0.0,0.0,0.0,1.0,0.0,0.0,0.24528301886792453,0.0,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.7735099337748345,0.0,0.0,0.21739130434782608,0.15151515151515152,0.25,0.8292307692307692,0.0,0.5930232558139535,1.0,0.3117569352708058,0
0.0,0.6470588235294117,0.1111111111111111,0.125,0.0,0.0,0.0,0.75,0.787878787878788,0.1935483870967742,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.45283018867924524,0.0,0.0,0.07692307692307693,0.044444444444444446,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,0
0.0,0.0,0.1111111111111111,0.25,1.0,0.0,0.0,0.75,0.787878787878788,0.0967741935483871,0.06666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.05660377358490565,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6445916114790287,0.0,0.0,0.2608695652173913,0.21212121212121213,0.25,0.7430769230769231,0.0,0.5930232558139535,1.0,0.3117569352708058,2
0.0,0.4117647058823529,0.6666666666666666,0.6875,1.0,0.0,0.0,0.0,0.3939393939393939,0.12903225806451613,0.08888888888888889,0.0,0.0,0.0,1.0,0.0,1.0,0.05660377358490565,0.0,0.15000000000000002,0.2692307692307693,0.15555555555555556,0.2692307692307693,0.7371807000946073,0.0,0.2631578947368421,0.34782608695652173,0.24242424242424243,0.4,0.7595673076923076,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
0.2,0.6470588235294117,0.1111111111111111,0.75,1.0,0.6875,0.0,0.75,0.8181818181818182,0.29032258064516125,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.2641509433962264,0.0,0.0,0.2692307692307693,0.2888888888888889,0.23076923076923078,0.6269315673289183,0.0,0.0,0.30434782608695654,0.24242424242424243,0.35000000000000003,0.6584615384615383,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
0.0,0.4117647058823529,0.4444444444444444,0.0625,1.0,0.0,0.0,0.07142857142857142,0.0,0.06451612903225806,0.22222222222222224,1.0,0.0,0.0,1.0,1.0,0.0,0.037735849056603765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,0
0.0,0.4117647058823529,0.6666666666666666,0.6875,1.0,0.0,0.0,0.07142857142857142,0.8181818181818182,0.06451612903225806,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.05660377358490565,0.0,0.0,0.2692307692307693,0.17777777777777778,0.23076923076923078,0.7177924944812363,0.0,0.0,0.34782608695652173,0.33333333333333337,0.30000000000000004,0.7955769230769231,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,1
0.0,0.3529411764705882,0.1111111111111111,0.0625,1.0,0.0,0.0,0.75,0.787878787878788,0.29032258064516125,0.2,1.0,0.0,0.0,1.0,1.0,0.0,0.037735849056603765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,0
0.0,0.4117647058823529,0.2222222222222222,0.6875,1.0,0.0,0.0,0.0,0.8181818181818182,0.16129032258064516,0.17777777777777778,1.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.0,0.2692307692307693,0.2,0.23076923076923078,0.6561967833491013,0.0,0.0,0.34782608695652173,0.2727272727272727,0.4,0.7406837606837606,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2
0.0,0.0,0.4444444444444444,0.6875,1.0,0.0,0.0,0.75,0.787878787878788,0.29032258064516125,0.2,1.0,0.0,0.0,1.0,0.0,1.0,0.018867924528301883,0.0,0.0,0.2692307692307693,0.15555555555555556,0.23076923076923078,0.614569536423841,0.0,0.0,0.30434782608695654,0.21212121212121213,0.30000000000000004,0.6246153846153846,0.0,0.0,0.7555555555555555,0.5785997357992074,2
0.2,0.0,0.1111111111111111,0.3125,1.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.935483870967742,0.6222222222222222,0.0,0.0,0.0,1.0,1.0,1.0,0.1132075471698113,0.0,0.0,0.19230769230769232,0.13333333333333333,0.19230769230769232,0.6251655629139073,0.0,0.0,0.21739130434782608,0.21212121212121213,0.2,0.7134615384615384,0.08333333333333333,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
0.0,0.6470588235294117,0.1111111111111111,0.1875,1.0,0.6875,0.0,0.10714285714285714,0.0,0.06451612903225806,0.08888888888888889,0.0,0.0,0.0,1.0,1.0,0.0,0.15094339622641512,0.0,0.0,0.11538461538461539,0.08888888888888889,0.0,0.0,0.0,0.0,0.13043478260869565,0.15151515151515152,0.0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,0
0.0,0.7647058823529411,0.1111111111111111,0.6875,1.0,0.0,0.0,0.7857142857142857,0.3939393939393939,0.29032258064516125,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.0,0.3076923076923077,0.26666666666666666,0.2692307692307693,0.6395458845789972,0.0,0.0,0.34782608695652173,0.36363636363636365,0.35000000000000003,0.6499999999999999,0.0,0.5930232558139535,1.0,0.3117569352708058,2
0.0,0.8235294117647058,0.1111111111111111,0.5625,1.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,1.0,0.07547169811320753,0.0,0.15000000000000002,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7858719646799117,0.0,0.10526315789473684,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.6769230769230768,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2
0.0,0.0,0.1111111111111111,0.625,1.0,0.0,0.0,0.0,0.3939393939393939,0.12903225806451613,0.08888888888888889,0.0,0.0,0.0,1.0,1.0,0.0,0.018867924528301883,0.0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.7190160832544938,0.0,0.0,0.2608695652173913,0.21212121212121213,0.25,0.6353846153846153,0.0,0.15116279069767458,0.4888888888888888,1.0,2
0.0,0.2941176470588235,0.1111111111111111,0.5,1.0,0.0,0.5789473684210527,0.0,0.0,0.29032258064516125,0.15555555555555556,0.0,0.0,1.0,1.0,1.0,0.0,0.07547169811320753,1.0,0.0,0.19230769230769232,0.2,0.11538461538461539,0.6534216335540839,0.0,0.0,0.21739130434782608,0.24242424242424243,0.2,0.6057692307692307,0.0,0.15116279069767458,0.4888888888888888,1.0,1
0.0,0.6470588235294117,0.1111111111111111,0.1875,1.0,0.0,0.0,0.75,0.787878787878788,0.29032258064516125,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.45283018867924524,0.0,0.4,0.46153846153846156,0.37777777777777777,0.46153846153846156,0.6269315673289183,0.0,0.15789473684210525,0.5217391304347826,0.6666666666666667,0.45,0.6838461538461538,0.0,0.9186046511627907,0.7999999999999999,0.0,2
0.0,0.0,0.1111111111111111,0.125,0.0,0.0,0.0,0.0,0.787878787878788,0.22580645161290322,0.06666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.1132075471698113,0.0,0.0,0.23076923076923078,0.2888888888888889,0.07692307692307693,0.5298013245033113,0.0,0.0,0.21739130434782608,0.36363636363636365,0.05,0.5384615384615384,0.0,0.2093023255813954,0.0,0.12417437252311753,1
0.0,0.0,0.1111111111111111,0.6875,1.0,0.0,0.0,0.75,0.787878787878788,0.29032258064516125,0.15555555555555556,0.0,0.0,0.0,1.0,1.0,1.0,0.018867924528301883,0.0,0.0,0.3076923076923077,0.17777777777777778,0.3076923076923077,0.6854966887417219,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.696701923076923,0.0,0.2093023255813954,0.0,0.12417437252311753,2
0.0,0.4117647058823529,0.1111111111111111,0.625,1.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.22222222222222224,0.0,0.0,0.0,1.0,1.0,0.0,0.037735849056603765,0.0,0.0,0.23076923076923078,0.15555555555555556,0.19230769230769232,0.5721854304635762,0.0,0.0,0.2608695652173913,0.30303030303030304,0.1,0.5653846153846154,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,1
0.0,0.4117647058823529,0.3333333333333333,0.5625,1.0,0.0,0.0,0.07142857142857142,0.06060606060606061,0.06451612903225806,0.04444444444444444,1.0,0.0,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.0,0.23076923076923078,0.22222222222222224,0.23076923076923078,0.6357615894039735,0.0,0.0,0.2608695652173913,0.36363636363636365,0.2,0.5923076923076923,0.0,0.5930232558139535,1.0,0.3117569352708058,2
0.0,0.0,0.6666666666666666,0.6875,1.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.15555555555555556,1.0,0.0,0.0,1.0,1.0,0.0,0.018867924528301883,0.0,0.0,0.2692307692307693,0.17777777777777778,0.23076923076923078,0.7404856512141281,0.0,0.0,0.34782608695652173,0.36363636363636365,0.30000000000000004,0.6483974358974358,0.08333333333333333,0.40697674418604646,0.3111111111111111,0.8031704095112285,1
0.0,0.8235294117647058,0.1111111111111111,0.4375,1.0,0.8125,0.0,0.07142857142857142,0.0,0.06451612903225806,0.08888888888888889,1.0,0.0,0.0,1.0,0.0,0.0,0.05660377358490565,0.0,0.0,0.23076923076923078,0.13333333333333333,0.0,0.0,0.0,0.0,0.2608695652173913,0.18181818181818182,0.0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0
0.0,0.8823529411764706,0.1111111111111111,0.75,1.0,0.0,0.0,0.0,0.787878787878788,0.7419354838709677,0.9555555555555556,1.0,0.0,0.0,1.0,1.0,0.0,0.1132075471698113,0.0,0.0,0.2692307692307693,0.24444444444444446,0.19230769230769232,0.6577105014191106,0.0,0.0,0.30434782608695654,0.3939393939393939,0.1,0.7269230769230769,0.0,0.15116279069767458,0.4888888888888888,1.0,1
0.8,0.1764705882352941,0.1111111111111111,0.5,1.0,0.875,0.0,0.75,0.787878787878788,0.29032258064516125,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.1132075471698113,0.0,0.5,0.576923076923077,0.33333333333333337,0.5,0.5787060621497708,0.0,0.2631578947368421,0.43478260869565216,0.30303030303030304,0.35000000000000003,0.6,0.0,0.9186046511627907,0.7999999999999999,0.0,2
0.0,0.0,0.5555555555555556,0.25,1.0,0.0,0.0,0.07142857142857142,0.0,0.29032258064516125,0.06666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.05660377358490565,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.5916114790286975,0.0,0.0,0.2608695652173913,0.2727272727272727,0.30000000000000004,0.6192307692307691,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,1
0.0,0.4117647058823529,0.2222222222222222,0.125,0.0,0.0,0.0,0.42857142857142855,0.0,0.03225806451612903,0.022222222222222223,0.0,0.0,0.0,1.0,0.0,1.0,0.05660377358490565,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6181015452538631,0.0,0.0,0.2608695652173913,0.36363636363636365,0.25,0.7538461538461538,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
0.2,0.6470588235294117,0.1111111111111111,0.125,0.0,0.375,0.0,0.75,0.787878787878788,0.25806451612903225,0.22222222222222224,1.0,0.0,0.0,1.0,0.0,0.0,0.3773584905660377,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,0
0.0,0.7647058823529411,0.2222222222222222,0.6875,1.0,0.0,0.0,0.7857142857142857,0.8181818181818182,0.29032258064516125,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.1132075471698113,0.0,0.55,0.5384615384615385,0.33333333333333337,0.46153846153846156,0.6688741721854304,0.08333333333333333,0.5789473684210527,0.6086956521739131,0.4545454545454546,0.6000000000000001,0.6798076923076922,0.08333333333333333,0.0,0.7555555555555555,0.5785997357992074,2
0.0,0.4117647058823529,0.6666666666666666,0.6875,1.0,0.0,0.0,0.75,0.787878787878788,0.29032258064516125,0.13333333333333333,1.0,0.0,0.0,1.0,0.0,1.0,0.018867924528301883,0.0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.8068117313150426,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.82,0.0,0.5930232558139535,1.0,0.3117569352708058,2
0.0,0.4117647058823529,0.3333333333333333,0.9375,1.0,0.0,0.0,0.75,0.787878787878788,0.16129032258064516,0.2,1.0,1.0,0.0,1.0,0.0,1.0,0.037735849056603765,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7152317880794702,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.6892307692307692,0.0,0.5930232558139535,1.0,0.3117569352708058,0
0.0,0.0,0.4444444444444444,0.6875,1.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.29032258064516125,0.06666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.0,0.2692307692307693,0.15555555555555556,0.23076923076923078,0.7364238410596027,0.0,0.0,0.30434782608695654,0.21212121212121213,0.30000000000000004,0.7484615384615384,0.0,0.0,0.7555555555555555,0.5785997357992074,2
0.2,0.6470588235294117,0.1111111111111111,1.0,0.0,0.0,0.0,0.75,0.06060606060606061,0.29032258064516125,0.06666666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.5283018867924527,0.0,0.0,0.19230769230769232,0.13333333333333333,0.19230769230769232,0.7417218543046358,0.0,0.0,0.21739130434782608,0.18181818181818182,0.25,0.7628205128205128,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
0.2,0.6470588235294117,0.2222222222222222,0.75,1.0,0.5,0.0,0.6428571428571428,0.696969696969697,0.3870967741935484,0.2666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.4150943396226415,0.0,0.0,0.11538461538461539,0.15555555555555556,0.038461538461538464,0.7417218543046358,0.0,0.0,0.08695652173913043,0.12121212121212122,0.0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,0
0.0,0.8235294117647058,0.1111111111111111,0.3125,1.0,0.8125,0.0,0.07142857142857142,0.06060606060606061,0.06451612903225806,0.04444444444444444,1.0,0.0,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.0,0.23076923076923078,0.22222222222222224,0.23076923076923078,0.6887417218543046,0.0,0.0,0.2608695652173913,0.5757575757575758,0.25,0.7,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2
0.0,0.0,0.1111111111111111,0.0625,1.0,0.0,0.0,0.0,0.8181818181818182,0.12903225806451613,0.1111111111111111,1.0,0.0,0.0,1.0,1.0,0.0,0.037735849056603765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,2
0.0,0.8235294117647058,0.1111111111111111,0.1875,1.0,0.8125,0.0,0.07142857142857142,0.06060606060606061,0.22580645161290322,0.022222222222222223,1.0,0.0,0.0,1.0,1.0,0.0,0.05660377358490565,0.0,0.0,0.23076923076923078,0.26666666666666666,0.15384615384615385,0.614569536423841,0.0,0.0,0.2608695652173913,0.33333333333333337,0.25,0.6192307692307691,0.0,0.9186046511627907,0.7999999999999999,0.0,1
0.0,0.1764705882352941,0.1111111111111111,0.5625,1.0,0.875,0.0,0.75,0.787878787878788,0.16129032258064516,0.1111111111111111,0.0,0.0,0.0,1.0,1.0,0.0,0.3773584905660377,0.0,0.55,0.6153846153846154,0.5111111111111112,0.576923076923077,0.6216335540838852,0.0,0.3157894736842105,0.4782608695652174,0.5151515151515151,0.45,0.6401709401709401,0.0,0.9186046511627907,0.7999999999999999,0.0,2
0.2,0.6470588235294117,0.1111111111111111,0.6875,1.0,0.0,0.0,0.75,0.787878787878788,0.29032258064516125,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.4150943396226415,0.0,0.0,0.2692307692307693,0.17777777777777778,0.19230769230769232,0.6442384105960265,0.0,0.0,0.30434782608695654,0.24242424242424243,0.25,0.6547692307692308,0.0,0.0,0.7555555555555555,0.5785997357992074,1
0.0,0.47058823529411764,0.5555555555555556,0.9375,1.0,0.0,0.0,0.42857142857142855,0.787878787878788,0.22580645161290322,0.15555555555555556,1.0,0.0,0.0,1.0,0.0,0.0,0.05660377358490565,0.0,0.0,0.23076923076923078,0.22222222222222224,0.15384615384615385,0.6754966887417219,0.0,0.0,0.2608695652173913,0.42424242424242425,0.15000000000000002,0.6102564102564102,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,1
0.0,0.4117647058823529,0.6666666666666666,0.6875,1.0,0.0,0.0,0.0,0.3939393939393939,0.0967741935483871,0.06666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.0,0.2692307692307693,0.17777777777777778,0.19230769230769232,0.7417218543046358,0.0,0.0,0.30434782608695654,0.21212121212121213,0.0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,0
0.0,0.0,0.1111111111111111,0.0625,1.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.06666666666666667,1.0,0.0,1.0,1.0,1.0,0.0,0.07547169811320753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,0
0.0,0.0,0.1111111111111111,0.5,1.0,0.0,0.894736842105263,0.75,0.787878787878788,0.29032258064516125,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.05660377358490565,1.0,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.7205298013245033,0.0,0.0,0.21739130434782608,0.21212121212121213,0.25,0.7,0.0,0.2093023255813954,0.0,0.12417437252311753,2
0.0,0.0,0.1111111111111111,0.5625,1.0,0.0,0.0,0.42857142857142855,0.8181818181818182,0.29032258064516125,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.037735849056603765,0.0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.7341532639545885,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7538461538461538,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,2
0.0,0.4117647058823529,0.3333333333333333,0.3125,1.0,0.0,0.0,0.7857142857142857,0.0,0.29032258064516125,0.2,1.0,0.0,0.0,1.0,1.0,0.0,0.07547169811320753,0.0,0.0,0.19230769230769232,0.24444444444444446,0.0,0.0,0.0,0.0,0.21739130434782608,0.30303030303030304,0.25,0.6615384615384615,0.08333333333333333,0.37209302325581406,0.4888888888888888,0.7661822985468957,2
0.0,0.6470588235294117,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.3939393939393939,0.12903225806451613,0.17777777777777778,0.0,0.0,0.0,1.0,1.0,0.0,0.18867924528301888,0.0,0.0,0.19230769230769232,0.17777777777777778,0.15384615384615385,0.609271523178808,0.0,0.0,0.21739130434782608,0.2727272727272727,0.15000000000000002,0.5564102564102564,0.0,0.5930232558139535,1.0,0.3117569352708058,0
0.0,0.6470588235294117,0.1111111111111111,0.3125,1.0,0.0,0.0,0.07142857142857142,0.06060606060606061,0.12903225806451613,0.04444444444444444,1.0,0.0,0.0,1.0,0.0,0.0,0.169811320754717,0.0,0.0,0.23076923076923078,0.24444444444444446,0.11538461538461539,0.6225165562913907,0.0,0.0,0.2608695652173913,0.5757575757575758,0.2,0.6892307692307692,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,1
0.0,0.0,0.1111111111111111,0.5625,1.0,0.0,0.0,0.7857142857142857,0.8181818181818182,0.8709677419354839,0.9111111111111111,1.0,0.0,1.0,1.0,0.0,0.0,0.05660377358490565,0.0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.565121412803532,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.6384615384615384,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2
